Sentence,Entities
"""Do you despise your lives?"" cried the indignant monarch: the blues rose with fury from
 their seats; their hostile clamours thundered in the hippodrome; and their adversaries, deserting the unequal contest spread terror and despair through the streets of Constantinople.","('Constantinople', 'GPE')"
"(111) From Belgrade to the Euxine, from the conflux of the Save to the mouth of the Danube, a chain of above fourscore fortified places was extended along the banks of the great river.","('Belgrade', 'GPE'), ('Euxine', 'FAC'), ('Danube', 'LOC')"
(115),"('115', 'CARDINAL')"
(135),"('135', 'CARDINAL')"
(147),"('147', 'CARDINAL')"
(18),"('18', 'CARDINAL')"
(32),"('32', 'CARDINAL')"
(4),"('4', 'CARDINAL')"
(45),"('45', 'CARDINAL')"
(48),"('48', 'CARDINAL')"
(51),"('51', 'CARDINAL')"
(6),"('6', 'CARDINAL')"
(75),"('75', 'CARDINAL')"
"A Gothic historian
 applauds the consulship of Theodoric as the height of all
 temporal glory and greatness; (156) the king of Italy himself
 congratulated those annual favorites of fortune who, without
 the cares, enjoyed the splendor of the throne; and at the
 end of a thousand years, two consuls were created by the
 sovereigns of Rome and Constantinople, for the sole purpose
 of giving a date to the year, and a festival to the people.","('Gothic', 'NORP'), ('Theodoric', 'PERSON'), ('156', 'CARDINAL'), ('Italy', 'GPE'), ('the\r\n end of a thousand years', 'DATE'), ('two', 'CARDINAL'), ('Rome', 'GPE'), ('Constantinople', 'GPE'), ('the year', 'DATE')"
"A Greek cross, inscribed in a quadrangle, represents the form of the edifice; the exact breadth is two hundred and forty-three feet, and two hundred and sixty-nine may be assigned for the extreme length from the sanctuary in the east, to the nine western doors, which open into the vestibule, and from thence into the narthex or
 exterior portico.","('Greek', 'NORP'), ('two hundred and forty-three feet', 'QUANTITY'), ('two hundred and sixty-nine', 'CARDINAL'), ('nine', 'CARDINAL')"
"A brother of the last emperor usurped the title of Augustus; his cause was powerfully supported by the arms, the
 treasures, and the magazines, collected by Zeno; and the native Isaurians must have formed the smallest portion of the hundred and fifty thousand Barbarians under his standard, which was sanctified, for the first time, by the presence of a fighting bishop.","('Augustus', 'PERSON'), ('Zeno', 'PERSON'), ('Isaurians', 'NORP'), ('the hundred and fifty thousand', 'CARDINAL'), ('Barbarians', 'NORP'), ('first', 'ORDINAL')"
"A citizen of Tralles in
 Asia had five sons, who were all distinguished in their respective professions by merit and success.","('Tralles', 'GPE'), ('Asia', 'LOC'), ('five', 'CARDINAL')"
"A ditch and palisade might be sufficient
 to resist the artless force of the cavalry of Scythia; but
 more elaborate works were required to sustain a regular
 siege against the arms and treasures of the great king.","('Scythia', 'PRODUCT')"
"A dress which showed the turn of the limbs, and color of the skin, might gratify vanity, or provoke desire; the silks which had been closely woven in China were sometimes unravelled by the Phoenician women, and the precious materials were multiplied by a looser texture, and the intermixture of linen threads. (64)","('China', 'GPE'), ('Phoenician', 'NORP'), ('64', 'CARDINAL')"
"A fortress, designed by
 Alexander perhaps, or one of his successors, to command that
 important pass, had descended by right of conquest or
 inheritance to a prince of the Huns, who offered it for a
 moderate price to the emperor; but while Anastasius paused,
 while he timorously computed the cost and the distance, a
 more vigilant rival interposed, and Cabades forcibly
 occupied the Straits of Caucasus.","('Alexander', 'PERSON'), ('one', 'CARDINAL'), ('Huns', 'NORP'), ('Anastasius', 'PERSON'), ('Cabades', 'PERSON'), ('the Straits of Caucasus', 'LOC')"
"A glorious
 repentance (the words of the edict) was left open for the
 unhappy females who had prostituted their persons on the
 theatre, and they were permitted to contract a legal union
 with the most illustrious of the Romans. (28)","('Romans', 'NORP'), ('28', 'CARDINAL')"
"A great minister, who had been invested with the honours of consul and patrician, was ignominiously scourged like the vilest of malefactors; a tattered cloak was the sole remnant of his fortunes; he was transported in a bark to the place of his banishment at Antinopolis in Upper Egypt, and the praefect of the East begged his bread through the cities which had trembled at his name.","('Antinopolis', 'GPE'), ('Upper Egypt', 'LOC'), ('East', 'LOC')"
"A larger view of the globe might at least have promoted the
 improvement of speculative science, but the Christian
 geography was forcibly extracted from texts of Scripture,
 and the study of nature was the surest symptom of an
 unbelieving mind.","('Christian', 'NORP'), ('Scripture', 'WORK_OF_ART')"
"A law was thought necessary to discriminate the dress of comedians from that of senators; and of the silk exported from its native country the far greater part was consumed by the
 subjects of Justinian.","('Justinian', 'PERSON')"
"A machine was fixed on the walls
 of the city, consisting of a hexagon mirror of polished brass, with many smaller and movable polygons to receive and reflect the rays of the meridian sun; and a consuming flame was darted, to the distance, perhaps of two hundred feet. (97)","('two hundred feet', 'QUANTITY')"
"A magnificent temple is a laudable monument of national taste and religion; and the enthusiast who entered the dome of St. Sophia might be tempted to suppose that it was the
residence, or even the workmanship, of the Deity.","('St. Sophia', 'GPE')"
"A material difference may be observed in the games of
 antiquity: the most eminent of the Greeks were actors, the
 Romans were merely spectators.","('Greeks', 'NORP'), ('Romans', 'NORP')"
"A military force,
 which had been despatched to the aid of the civil magistrate, was fiercely encountered by an armed multitude, whose numbers and boldness continually increased; and the Heruli, the wildest Barbarians in the service of the empire, overturned the priests and their relics, which, from a pious motive, had been rashly interposed to separate the bloody conflict.","('Heruli', 'PERSON'), ('Barbarians', 'NORP')"
"A palace, on the Asiatic side of the Bosphorus, was converted into a stately and spacious monastery, and a liberal maintenance was assigned to five hundred women, who had been collected from the streets and brothels of Constantinople.","('Asiatic', 'NORP'), ('Bosphorus', 'LOC'), ('five hundred', 'CARDINAL'), ('Constantinople', 'GPE')"
"A poet, (105) who beheld the primitive lustre of St. Sophia, enumerates the Marbles  colours, the shades, and the spots of ten or  twelve marbles, jaspers, and porphyries, which nature had profusely diversified, and which were blended and contrasted as it were by a skilful painter.","('105', 'CARDINAL'), ('St. Sophia', 'LOC'), ('ten', 'CARDINAL'), ('twelve', 'CARDINAL')"
"A province might suffer by the decay of its manufactures, but in this example of silk, Procopius has partially overlooked the inestimable and lasting benefit which the empire received from the curiosity of Justinian.","('Justinian', 'PERSON')"
"A secret attachment to the family
 or sect of Anastasius was imputed to the greens; the blues
 were zealously devoted to the cause of orthodoxy Justinian favours the blues.","('Anastasius', 'PERSON'), ('Justinian', 'PERSON')"
"A sedition, which almost laid Constantinople in ashes, was excited by the mutual hatred and momentary reconciliation of the two factions.","('Constantinople', 'GPE'), ('two', 'CARDINAL')"
"A sense of the disgrace and mischief of this venal practice, at length awakened the slumbering virtue of Justinian; and he attempted, by the sanction of oaths (88) and penalties, to guard the integrity of his government: but at the end of a year of perjury, his rigorous edict was suspended, and corruption licentiously abused her triumph
 over the impotence of the laws.","('Justinian', 'PERSON'), ('88', 'CARDINAL'), ('the end of a year', 'DATE')"
"A similar instance, in Grecian history, admonished the emperor of the honourable part prescribed for his imitation.","('Grecian', 'NORP')"
"A thin gauze was procured from their webs, and this Cean manufacture, the invention of a woman, for female use, was long admired both in the East and at Rome.","('Cean', 'PRODUCT'), ('East', 'LOC'), ('Rome', 'GPE')"
"A tradition has prevailed, that the Roman fleet was reduced to ashes in the port of Syracuse, by the burning-glasses of Archimedes; (95) and it is asserted, that
 a similar expedient was employed by Proclus to destroy the Gothic vessels in the harbour of Constantinople, and to protect his benefactor Anastasius against the bold enterprise of Vitalian. (96)","('Roman', 'NORP'), ('Syracuse', 'GPE'), ('Archimedes', 'PRODUCT'), ('95', 'CARDINAL'), ('Proclus', 'ORG'), ('Gothic', 'NORP'), ('Constantinople', 'GPE'), ('Anastasius', 'PERSON'), ('Vitalian', 'NORP'), ('96', 'CARDINAL')"
A valuable merchandise of small bulk is capable of defraying the expense of land-carriage; and the caravans traversed the whole latitude of Asia in two hundred and forty-three days from the Chinese Ocean to the sea-coast of Syria.,"('Asia', 'LOC'), ('two hundred and forty-three days', 'DATE'), ('the Chinese Ocean', 'LOC'), ('Syria', 'GPE')"
"A variety of ornaments and figures was curiously expressed in mosaic; and the images of Christ, of the Virgin, of saints, and of angels, which have been defaced by Turkish fanaticism, were dangerously exposed to the superstition of the Greeks.","('Christ', 'PERSON'), ('Turkish', 'NORP'), ('Greeks', 'NORP')"
A.D. 488.,"('A.D. 488', 'DATE')"
A.D. 492-498.,"('A.D. 492-498', 'DATE')"
"About a century after the reign of Julian, (151) Proclus (152) was permitted to teach in the philosophic chair of the
 academy; and such was his industry, that he frequently, in
 the same day, pronounced five lessons, and composed seven
 hundred lines.","('About a century', 'DATE'), ('Julian', 'PERSON'), ('151', 'CARDINAL'), ('Proclus', 'PERSON'), ('152', 'CARDINAL'), ('five', 'CARDINAL'), ('seven\r\n hundred', 'CARDINAL')"
"About the same time that Pythagoras first invented the
 appellation of philosopher, liberty and the consulship were
 founded at Rome by the elder Brutus.","('Pythagoras', 'PERSON'), ('first', 'ORDINAL'), ('Rome', 'GPE'), ('Brutus', 'PERSON')"
"Above Trebizond
 immediately, and five days' journey to the south, the
 country rises into dark forests and craggy mountains, as
 savage though not so lofty as the Alps and the Pyrenees.","(""five days'"", 'DATE'), ('Alps', 'LOC'), ('Pyrenees', 'LOC')"
