Sentence,Entities
(11),"('11', 'CARDINAL')"
(110),"('110', 'CARDINAL')"
(111),"('111', 'CARDINAL')"
(113),"('113', 'CARDINAL')"
(115),"('115', 'CARDINAL')"
(118),"('118', 'CARDINAL')"
(124),"('124', 'CARDINAL')"
(13),"('13', 'CARDINAL')"
(131),"('131', 'CARDINAL')"
(135),"('135', 'CARDINAL')"
(137),"('137', 'CARDINAL')"
(14),"('14', 'CARDINAL')"
(141),"('141', 'CARDINAL')"
(15),"('15', 'CARDINAL')"
(151),"('151', 'CARDINAL')"
(16),"('16', 'CARDINAL')"
(164),"('164', 'CARDINAL')"
(165),"('165', 'CARDINAL')"
(170),"('170', 'CARDINAL')"
(173),"('173', 'CARDINAL')"
(176),"('176', 'CARDINAL')"
(179),"('179', 'CARDINAL')"
(2),"('2', 'CARDINAL')"
"(3) A crowd of temples and of votive altars, 
 profusely scattered along its steep and woody banks,
 attested the unskilfulness, the terrors, and the devotion of
 the Grecian navigators who, after the example of the
 Argonauts, explored the dangers of the inhospitable Euxine.","('3', 'CARDINAL'), ('Grecian', 'NORP'), ('Argonauts', 'LOC'), ('Euxine', 'NORP')"
(41),"('41', 'CARDINAL')"
(45),"('45', 'CARDINAL')"
(51),"('51', 'CARDINAL')"
(54),"('54', 'CARDINAL')"
(6),"('6', 'CARDINAL')"
"1. For the preservation of peace and order, the governors of the provinces were armed with the sword of
 justice.","('1', 'CARDINAL')"
"1. The
 praefect of the East stretched his ample jurisdiction into
 the three parts of the globe which were subject to the
 Romans, from the cataracts of the Nile to the banks of the
 Phasis, and from the mountains of Thrace to the frontiers of
 Persia.","('1', 'CARDINAL'), ('East', 'LOC'), ('three', 'CARDINAL'), ('Romans', 'NORP'), ('Nile', 'LOC'), ('Phasis', 'LOC'), ('Thrace', 'LOC'), ('Persia', 'LOC')"
"2. As it was reasonably apprehended that the integrity of the judge might be biased, if his interest was concerned or his affections were engaged, the strictest regulations were established to exclude any person, without the special dispensation of the emperor, from the government of the province where he was born, (116) and to prohibit the governor or his son from  contracting marriage with a native or an inhabitant, (117) or 
 from purchasing slaves, lands, or houses within the extent of his jurisdiction.","('2', 'CARDINAL'), ('116', 'CARDINAL'), ('117', 'CARDINAL')"
"2. The important provinces of Pannonia, Dacia,
 Macedonia, and Greece once acknowledged the authority of the
 praefect of Illyricum.","('2', 'CARDINAL'), ('Pannonia', 'GPE'), ('Dacia', 'GPE'), ('Macedonia', 'GPE'), ('Greece', 'GPE'), ('Illyricum', 'ORG')"
2. The principal administration of public affairs was committed to the diligence and abilities of the master of the 0ffices. (145),"('2', 'CARDINAL'), ('145', 'CARDINAL')"
"3. The power of the praefect of
 Italy was not confined to the country from whence he derived
 his title; it extended over the additional territory of
 Rhaetia as far as the banks of the Danube, over the
 dependent islands of the Mediterranean, and over that part
 of the continent of Africa which lies between the confines
 of Cyrene and those of Tingitania.","('3', 'CARDINAL'), ('Italy', 'GPE'), ('Rhaetia', 'GPE'), ('Danube', 'LOC'), ('Mediterranean', 'LOC'), ('Africa', 'LOC'), ('Cyrene', 'LOC'), ('Tingitania', 'GPE')"
"4. The praefect of the
 Gauls comprehended under that plural denomination the
 kindred provinces of Britain and Spain, and his authority
 was obeyed from the wall of Antoninus to the foot of Mount
 Atlas. (99)","('4', 'CARDINAL'), ('Gauls', 'NORP'), ('Britain', 'GPE'), ('Spain', 'GPE'), ('Antoninus', 'GPE'), ('Mount\r\n Atlas', 'LOC'), ('99', 'CARDINAL')"
5.,"('5', 'CARDINAL')"
"6, 7. The chosen bands of cavalry and infantry, which guarded the person of the emperor, were under the immediate command of the two counts of the domestics.","('6', 'CARDINAL'), ('7', 'CARDINAL'), ('two', 'CARDINAL')"
"A faithful subject, of Syria
 perhaps, or of Britain, was exposed to the danger, or at
 least to the dread, of being dragged in chains to the court
 of Milan or Constantinople, to defend his life and fortune
 against the malicious charge of these privileged informers.","('Syria', 'GPE'), ('Britain', 'GPE'), ('Milan', 'GPE'), ('Constantinople', 'GPE')"
"A few years afterwards these gigantic bodies were
 shrunk to a very diminutive size; and when seven legions,
 with some auxiliaries, defended the city of Amida against
 the Persians, the total garrison, with the inhabitants of
 both sexes, and the peasants of the deserted country, did
 not exceed the number of twenty thousand persons. (132)","('A few years afterwards', 'DATE'), ('seven', 'CARDINAL'), ('Amida', 'GPE'), ('Persians', 'NORP'), ('twenty thousand', 'CARDINAL'), ('132', 'CARDINAL')"
"A gold belt was the
 ensign which distinguished the office of the counts and
 dukes; and, besides their pay, they received a liberal
 allowance sufficient to maintain one hundred and ninety
 servants and one hundred and fifty-eight horses.","('one hundred and ninety', 'CARDINAL'), ('one hundred and fifty-eight', 'CARDINAL')"
"A just 
 analogy would seem to countenance the opinion of an
 ingenious historian,  (188) that the free and tributary 
 citizens did not surpass the number of half a million; and
 if, in the ordinary administration of government, their
 annual payments may be computed at about four millions and a
 half of our money, it would appear that, although the share
 of each individual was four times as considerable, a fourth
 part only of the modern taxes of France was levied on the
 Imperial province of Gaul.","('188', 'CARDINAL'), ('half a million', 'CARDINAL'), ('annual', 'DATE'), ('about four millions and a\r\n half', 'CARDINAL'), ('four', 'CARDINAL'), ('fourth', 'ORDINAL'), ('France', 'GPE'), ('Imperial', 'NORP'), ('Gaul', 'PERSON')"
"A moderate proportion between these 
 opposite extremes of extraordinary oppression and of
 transient indulgence may therefore be fixed at sixteen
 pieces of gold, or about nine pounds sterling, the common
 standard, perhaps, of the impositions of Gaul. (181)","('sixteen', 'CARDINAL'), ('about nine pounds', 'QUANTITY'), ('181', 'CARDINAL')"
"A more particular 
 enumeration, drawn from the Notitia, might exercise the
 diligence of an antiquary; but the historian will content
 himself with observing that the number of permanent stations
 or garrisons established on the frontiers of the empire
 amounted to five hundred and eighty-three; and that, under
 the successors of Constantine, the complete force of
 military establishment was computed at six hundred and
 forty-five thousand soldiers.","('Notitia', 'PERSON'), ('five hundred and eighty-three', 'CARDINAL'), ('Constantine', 'PERSON'), ('six hundred and\r\n forty-five thousand', 'CARDINAL')"
"A multitude 
 of labourers and artificers urged the conclusion of the work
 with incessant toil; but the impatience of Constantine soon
 discovered that, in the decline of the arts, the skill as
 well as numbers of his architects bore a very unequal
 proportion to the greatness of his designs.","('Constantine', 'PERSON')"
"A nation of
 legislators and conquerors might assert their claim to the
 harvests of Africa, which had been purchased with their
 blood; and it was artfully contrived by Augustus, that, in
 the enjoyment of plenty, the Romans should lose the memory
 of freedom.","('Africa', 'LOC'), ('Augustus', 'PERSON'), ('Romans', 'NORP')"
